Season,Id,Name,Position,Team,Conference,AveragePPA All,AveragePPA Pass,AveragePPA Rush,AveragePPA FirstDown,AveragePPA SecondDown,AveragePPA ThirdDown,AveragePPA StandardDowns,AveragePPA PassingDowns,TotalPPA All,TotalPPA Pass,TotalPPA Rush,TotalPPA FirstDown,TotalPPA SecondDown,TotalPPA ThirdDown,TotalPPA StandardDowns,TotalPPA PassingDowns,Ranking
2025,5146722,Devonte Lyons,RB,Florida International,CUSA,-0.051,-0.037,-0.059,-0.277,-0.051,0.105,-0.197,0.174,-1.676,-0.447,-1.23,-3.605,-0.76,0.419,-3.942,2.266,897
2025,5146723,Isaiah McMorris,WR,Missouri State,CUSA,3.308,3.308,,,,3.308,,3.308,3.308,3.308,0,0,0,3.308,0,3.308,1251
2025,5146724,Turbo Richard,RB,Boston College,ACC,0.056,-0.059,0.093,-0.125,0.119,0.175,0.036,0.14,9.106,-2.379,11.485,-10.008,6.209,4.909,4.781,4.325,282
2025,5146725,Kaden Shields-Dutton,RB,Florida Atlantic,AAC,0.172,-0.089,0.256,-0.102,0.463,0.467,0.116,0.334,12.719,-1.605,14.324,-3.887,9.719,5.609,6.375,6.344,217
2025,5146726,Kiefer Sibley,RB,North Texas,AAC,0.336,1.302,0.27,-0.129,0,1.784,-0.113,1.153,10.423,2.605,7.818,-2.063,-0.003,12.49,-2.261,12.684,257
2025,5146727,Josh Smith,WR,Tulsa,AAC,0.525,0.525,,0.063,-0.36,3.257,-0.022,3.257,3.147,3.147,0,0.25,-0.36,3.257,-0.11,3.257,1274
2025,5146728,Koby Young,WR,Houston,B12,0.463,0.437,1.01,0.033,0.85,0.978,0.164,1.263,10.195,9.185,1.01,0.43,4.251,2.933,2.619,7.576,794
2025,5146735,Charlie Becker,WR,Indiana,B1G,1.05,1.05,,0.543,0.88,1.709,0.87,1.28,43.044,43.044,0,7.605,12.323,20.509,20.005,23.039,108
2025,5146736,Sanfrisco Magee,WR,Mississippi State,SEC,0.146,0.146,,0.615,-0.01,,0.615,-0.01,0.585,0.585,0,0.615,-0.03,0,0.615,-0.03,1604
2025,5146739,Tra'Mar Harris,WR,Purdue,B1G,-0.349,-0.349,,,-0.349,,,-0.349,-0.349,-0.349,0,0,-0.349,0,0,-0.349,1735
2025,5146740,Cooper Alexander,TE,Iowa State,B12,0.043,0.043,,-0.358,2.46,-0.765,-0.358,0.31,0.213,0.213,0,-0.716,2.46,-1.531,-0.716,0.93,647
2025,5146743,Kezion Dia-Johnson,WR,Massachusetts,MAC,-0.216,-0.216,,-0.851,0.997,-0.478,-0.851,0.26,-1.515,-1.515,0,-2.554,1.995,-0.956,-2.554,1.039,1846
2025,5146745,Jacob Emmers,WR,Tulsa,AAC,-0.008,0.083,-1.278,-0.164,-0.084,0.323,0.086,-0.382,-0.113,1.165,-1.278,-0.983,-0.42,1.29,1.032,-1.145,1699
2025,5146747,Javarius Green,WR,North Carolina,ACC,0.034,0.034,,-0.862,-0.21,1.07,-0.154,0.449,0.547,0.547,0,-2.586,-0.841,7.489,-1.699,2.245,1611
2025,5146751,Jose Leon,WR,App State,SBC,-0.055,-0.055,,,-0.121,0.077,,-0.055,-0.164,-0.164,0,0,-0.241,0.077,0,-0.164,1708
2025,5146753,Shamar Rigby,WR,Oklahoma State,B12,0.58,0.58,,0.116,1.061,0.639,0.275,0.995,19.156,19.156,0,1.513,6.366,8.301,5.229,13.927,502
2025,5146755,Jamie Tremble,TE,Syracuse,ACC,-0.425,-0.425,,-0.425,,,-0.425,,-0.425,-0.425,0,-0.425,0,0,-0.425,0,715
2025,5146756,Jordan Washington,TE,Texas,SEC,0.312,0.312,,0.588,-0.019,,0.588,-0.019,3.433,3.433,0,3.526,-0.093,0,3.526,-0.093,401
2025,5146757,Zach Williams,WR,USC,B1G,3.703,3.703,,,3.703,,3.703,,3.703,3.703,0,0,3.703,0,3.703,0,1203
2025,5146761,Jewlyen Roberts,TE,Tulsa,AAC,0.751,0.751,,0.751,,,0.751,,0.751,0.751,0,0.751,0,0,0.751,0,602
2025,5146764,Benjamin Blackburn,TE,Stanford,ACC,1.03,1.03,,1.111,1.828,-0.332,0.931,1.828,9.274,9.274,0,7.778,1.828,-0.332,7.446,1.828,192
2025,5146781,Xavier Gayten,RB,Mississippi State,SEC,-0.202,-0.556,-0.118,-0.016,-0.497,-0.55,-0.169,-0.339,-4.236,-2.224,-2.012,-0.211,-3.476,-0.55,-2.881,-1.355,1024
2025,5146936,Ty Curran,WR,Holy Cross,,-0.101,-0.067,-0.371,-0.483,-0.384,0.47,-0.283,0.185,-3.64,-2.157,-1.483,-6.761,-2.302,7.051,-6.226,2.586,1906
2025,5146987,Brandon Young Jr.,TE,North Texas,AAC,1.184,1.184,,1.213,1.154,,1.184,,2.367,2.367,0,1.213,1.154,0,2.367,0,466
2025,5147046,Ben Black,WR,Rutgers,B1G,0.35,0.35,,0.476,-0.368,0.404,0.476,0.249,3.151,3.151,0,1.905,-0.368,1.614,1.905,1.246,1273
2025,5147053,Wayne Harris,WR,Kent State,MAC,-0.103,-0.08,-0.765,-0.183,0.115,0.33,-0.257,0.122,-6.075,-4.544,-1.53,-4.019,2.537,3.963,-8.996,2.921,1925
2025,5147067,Chris Dietrich,QB,Bucknell,,0.178,0.203,0.055,-0.239,0.363,0.565,0.114,0.248,13.881,13.167,0.713,-6.454,8.706,14.684,4.693,9.188,326
2025,5147069,Kory Hall,WR,Colorado State,MWC,3.185,3.185,,,,3.185,,3.185,6.371,6.371,0,0,0,6.371,0,6.371,1005
2025,5147191,Javon Rogers,WR,Kennesaw State,CUSA,1.116,1.116,,1.44,0.703,0.809,1.315,0.12,13.39,13.39,0,8.64,0.703,4.047,13.15,0.24,670
2025,5147203,Chase Tyler,WR,Duke,ACC,1.98,1.98,,3.539,1.922,0.539,2.427,1.534,7.922,7.922,0,3.539,3.844,0.539,4.853,3.068,906
2025,5147204,Jalen Washington,RB,Central Arkansas,,-0.442,-0.153,-0.468,-0.658,0.038,-0.153,-0.604,0.043,-5.306,-0.153,-5.153,-5.266,0.114,-0.153,-5.434,0.128,1056
2025,5147347,Austyn Dendy,RB,Bowling Green,MAC,0.027,1.789,-0.037,-0.076,0.151,-0.135,-0.032,0.224,2.33,5.366,-3.036,-2.804,5.128,-1.487,-2.142,4.471,525
2025,5147367,Joseph McVay,WR,Vanderbilt,SEC,2.899,2.899,,,2.899,,,2.899,2.899,2.899,0,0,2.899,0,0,2.899,1302
2025,5147376,Kameron Courtney,WR,Virginia,ACC,0.099,0.027,0.623,0.243,0.059,-0.227,0.14,0.016,3.265,0.773,2.492,4.38,0.476,-1.591,3.085,0.18,1263
2025,5147379,Sire Gaines,RB,Boise State,MWC,0.215,0.246,0.212,0.1,0.186,0.636,0.244,0.047,29.239,2.956,26.282,5.778,9.11,15.26,28.306,0.933,63
2025,5147449,Jaxton Santiago,WR,Yale,,0.516,0.516,,0.392,0.521,0.769,0.264,0.859,30.447,30.447,0,5.483,14.598,12.297,8.982,21.465,260
2025,5147463,Tyler Stewart,WR,Temple,AAC,-0.466,-0.466,,,,-0.466,,-0.466,-0.933,-0.933,0,0,0,-0.933,0,-0.933,1808
2025,5147757,Arrington Maiden,QB,Memphis,AAC,0.211,0.383,0.039,-0.237,-0.18,1.377,-0.468,0.72,2.95,2.678,0.272,-1.185,-0.719,4.131,-2.81,5.761,439
2025,5147852,Da'Marion Alberic,RB,Massachusetts,MAC,-0.515,,-0.515,-0.794,-0.236,,-0.794,-0.236,-1.03,0,-1.03,-0.794,-0.236,0,-0.794,-0.236,835
2025,5147861,Adam Mohammed,RB,Washington,B1G,0.14,0.304,0.112,0.116,0.121,0.256,0.121,0.211,12.457,3.957,8.501,4.889,3.982,3.586,8.442,4.016,226
2025,5147864,Makari Bodiford,RB,Memphis,AAC,0.262,,0.262,0.215,-0.881,0.519,0.346,-1.08,4.455,0,4.455,1.717,-2.642,2.595,5.536,-1.08,423
2025,5147872,Matthew Wilson,QB,App State,SBC,-0.082,-0.104,0.339,-0.029,0.277,-1.234,0.061,-0.368,-2.707,-2.194,3.726,-0.41,3.872,-6.169,1.344,-4.051,629
2025,5148315,Joseph Dodds,RB,Baylor,B12,-0.034,0.03,-0.038,-0.006,-0.153,0.241,-0.072,0.167,-0.652,0.03,-0.682,-0.062,-1.071,0.482,-1.153,0.501,795
2025,5148427,Landyn Locke,QB,Sam Houston,CUSA,0.009,-0.012,0.394,-0.177,-0.059,0.259,-0.09,0.157,1.242,-1.517,2.759,-9.754,-2.127,9.588,-7.236,8.478,489
2025,5148535,Brett Eskildsen,WR,Iowa State,B12,0.588,0.588,,0.944,0.418,0.269,0.552,0.641,24.708,24.708,0,16.045,5.44,3.223,13.806,10.902,376
2025,5148611,Will Wilson,QB,NC State,ACC,0.73,,0.73,-0.119,0.946,0.538,0.764,-0.371,24.084,0,24.084,-0.83,4.732,6.461,24.455,-0.371,269
2025,5148624,Quinn Clark,WR,Nebraska,B1G,1.885,1.885,,2.322,0.575,,2.322,0.575,7.54,7.54,0,6.966,0.575,0,6.966,0.575,929
2025,5148710,Mason Ferguson,WR,UTEP,CUSA,-0.48,-0.48,,,,0.941,,-0.48,-1.441,-1.441,0,0,0,0.941,0,-1.441,1841
2025,5148741,Khamani Alexander,RB,App State,SBC,0.328,0.74,0.225,0.06,0.624,1.045,0.328,,3.28,1.481,1.799,0.361,1.873,1.045,3.28,0,471
2025,5148787,Wyatt Young,WR,North Texas,AAC,0.654,0.641,0.958,0.498,0.625,0.714,0.587,0.757,49.694,46.82,2.874,15.932,14.998,11.424,26.986,22.709,68
2025,5148803,Brad Jackson,QB,Texas State,SBC,0.342,0.352,0.364,0.104,0.553,0.473,0.192,0.582,167.137,122.492,50.256,18.964,100.089,51.044,57.729,109.408,18
2025,5148821,Hunter Andrews,TE,Utah,B12,0.387,0.233,0.525,0.305,0.355,1.465,0.357,0.923,7.35,2.099,5.251,3.047,2.838,1.465,6.427,0.923,240
2025,5148822,Chris Barnes,WR,Wake Forest,ACC,0.351,0.287,0.608,0.739,0.083,-0.296,0.59,-0.254,21.061,13.766,7.296,25.858,0.996,-3.548,25.387,-4.325,453
2025,5148838,Jamauri McClure,RB,Tulane,AAC,0.251,0.286,0.25,0.306,0.134,0.259,0.197,0.439,19.098,0.857,18.241,12.241,3.894,1.555,11.627,7.471,139
2025,5148858,Jared Hollins,QB,South Alabama,SBC,0.592,0.717,-0.279,0.765,0.653,-0.279,0.521,0.712,4.739,5.018,-0.279,3.06,1.958,-0.279,2.604,2.135,408
2025,5148887,Jyron Waiters,WR,East Carolina,AAC,0.194,0.194,,-0.471,0.348,0.397,0.38,0.07,0.971,0.971,0,-0.471,1.045,0.397,0.761,0.21,1539
2025,5148905,Carter Vargas,RB,UC Davis,,0.561,1.676,0.329,0.099,0.823,1.216,0.489,0.838,32.566,16.755,15.811,2.765,13.992,15.81,22.511,10.055,50
2025,5148935,Dermaricus Davis,QB,Hawai'i,MWC,0.305,-0.147,0.643,0.034,0.879,-0.608,0.444,-0.044,2.132,-0.44,2.571,0.102,2.638,-0.608,2.22,-0.089,463
2025,5148995,Brady Kluse,WR,Memphis,AAC,0.794,0.794,,0.388,0.509,1.665,0.315,1.313,19.85,19.85,0,3.102,5.095,11.653,4.095,15.756,484
2025,5149004,Kyle Washington,WR,Georgia State,SBC,0.104,0.104,,-0.059,0.676,,0.15,-0.261,0.939,0.939,0,-0.412,1.351,0,1.2,-0.261,1544
2025,5149007,Miles Coleman,WR,North Texas,AAC,0.496,0.471,1.271,0.503,0.659,0.455,0.445,0.605,31.245,28.703,2.543,14.595,7.906,7.281,19.136,12.109,238
2025,5149056,Jadyn Glasser,QB,Central Michigan,MAC,0.453,0.38,0.561,-0.873,-0.009,1.195,0.189,0.942,9.054,4.562,4.492,-4.364,-0.044,9.564,2.463,6.591,358
2025,5149058,Devin Spencer,RB,Arkansas State,SBC,-0.014,0.165,-0.08,-0.187,0.096,0.489,-0.091,0.246,-1.812,5.619,-7.431,-12.925,4.036,6.845,-8.954,7.142,910
2025,5149220,Baron Tipton,WR,North Texas,AAC,-0.268,-0.268,,0.206,-1.215,,-0.268,,-0.803,-0.803,0,0.412,-1.215,0,-0.803,0,1790
2025,5149265,Kylen Evans,WR,Texas State,SBC,0.387,0.387,,0.328,0.436,0.599,0.137,1.436,10.058,10.058,0,3.279,3.486,2.993,2.877,7.181,803
2025,5149563,DJ Butler,RB,Houston,B12,0.026,0.303,-0.016,0.211,-0.212,-0.256,0.158,-0.512,1.602,2.427,-0.825,7.375,-4.235,-1.538,7.741,-6.139,575
2025,5149599,Kenyon Massey,WR,Massachusetts,MAC,0.201,0.201,,0.423,-0.407,-0.181,0.113,0.306,2.209,2.209,0,1.691,-1.628,-0.363,0.678,1.531,1385
2025,5149831,Kayden McGee,WR,UNLV,MWC,0.029,-0.764,0.255,0.051,-0.152,,0.051,-0.152,0.257,-1.527,1.784,0.409,-0.152,0,0.409,-0.152,1646
2025,5149908,Greg Burrell,RB,Texas State,SBC,0.278,0.572,0.232,0.132,0.494,0.337,0.226,0.464,26.943,7.431,19.512,6.996,14.332,4.725,17.194,9.75,78
2025,5149910,Tristen Brown,WR,Vanderbilt,SEC,0.422,0.573,-0.63,0.184,1.136,,0.184,1.136,3.378,4.009,-0.63,1.106,2.273,0,1.106,2.273,1243
2025,5150003,Terrance Shelton Jr.,RB,Buffalo,MAC,0.076,-0.658,0.173,0.213,0.424,-0.185,0.17,-0.367,1.285,-1.317,2.602,1.276,2.118,-0.741,2.386,-1.101,593
2025,5150125,Brandon Tullis,RB,Michigan State,B1G,-0.003,0.048,-0.013,-0.112,0.069,0.461,-0.059,0.204,-0.256,0.623,-0.879,-4.819,1.924,3.685,-3.732,3.476,749
2025,5150132,Mar'Kel Porter,RB,Bowling Green,MAC,0.15,0.915,-0.034,-0.268,-0.304,0.9,0.05,0.413,5.414,6.402,-0.988,-3.757,-2.126,11.695,1.288,4.126,386
2025,5150247,Malik Benson,WR,Oregon,B1G,0.792,0.792,,0.083,0.909,1.456,0.785,0.807,42.793,42.793,0,1.749,16.362,17.473,28.261,14.532,110
2025,5150266,Maddox Lassiter,TE,Arkansas,SEC,-0.242,-0.242,,-0.242,,,-0.242,,-0.242,-0.242,0,-0.242,0,0,-0.242,0,697
2025,5150297,Cale Hellums,QB,Army,AAC,0.303,0.406,0.274,0.002,0.144,0.435,0.349,0.202,111.979,34.111,77.771,0.222,17.467,45.626,88.703,23.276,70
2025,5150311,Tre Benson III,WR,Army,AAC,-0.786,,-0.786,-1.074,-0.497,,-1.074,-0.497,-1.571,0,-1.571,-1.074,-0.497,0,-1.074,-0.497,1849
2025,5150312,David Clerk,WR,Army,AAC,0.522,,0.522,0.093,0.95,,0.093,0.95,1.043,0,1.043,0.093,0.95,0,0.093,0.95,1529
2025,5150313,Kanye Udoh,RB,Arizona State,B12,-0.149,0.071,-0.153,0.006,-0.264,-0.427,-0.148,-0.157,-7.734,0.071,-7.805,0.173,-3.697,-2.565,-6.949,-0.784,1111
2025,5150316,Samari Howard,WR,Army,AAC,0.444,1.102,-0.214,0.208,0.123,0.947,0.276,1.005,11.543,14.323,-2.78,2.287,1.348,1.894,5.515,6.028,731
2025,5150326,Carson Smith,RB,Army,AAC,-0.006,-0.75,0.007,-0.087,0.273,-0.182,-0.044,0.189,-0.347,-0.75,0.403,-2.693,4.368,-1.272,-2.047,1.7,764
2025,5150328,Brady Mott,RB,Army,AAC,3.456,3.456,,,,3.456,,3.456,3.456,3.456,0,0,0,3.456,0,3.456,461
2025,5150329,Jake Rendina,RB,Army,AAC,0.207,,0.207,0.022,0.14,0.7,0.207,,7.855,0,7.855,0.468,1.536,3.501,7.855,0,311
2025,5150333,Parker Poloskey,TE,Army,AAC,2.181,2.181,,,-0.631,,3.222,1.139,8.722,8.722,0,0,-0.631,0,6.444,2.278,207
2025,5150341,Brody Eaton,TE,Marist,,0.086,0.086,,0.086,,,0.086,,0.086,0.086,0,0.086,0,0,0.086,0,655
2025,5150373,Tobi Olawole,WR,Army,AAC,0.692,0.692,,0.238,,1.6,0.238,1.6,2.076,2.076,0,0.476,0,1.6,0.476,1.6,1405
2025,5150418,KK Smith,WR,Notre Dame,Ind,0.83,0.83,,1.283,-0.275,3.237,0.466,1.193,4.978,4.978,0,2.567,-0.826,3.237,1.398,3.579,1107
2025,5150424,Jordan Faison,WR,Notre Dame,Ind,0.586,0.622,-1.297,0.278,0.587,1.258,0.335,1.356,31.036,32.333,-1.297,7.784,7.634,13.834,13.407,17.629,245
2025,5150435,Ali Scott,RB,Bethune-Cookman,,0.148,0.906,0.002,-0.078,0.223,0.553,0.164,0.087,8.262,8.157,0.105,-1.953,4.686,5.529,7.216,1.046,306
2025,5150452,Bryan Domino,WR,Indiana State,,-0.061,-0.001,-0.659,0.081,-0.267,-0.067,-0.034,-0.133,-1.341,-0.023,-1.317,0.728,-1.601,-0.468,-0.543,-0.798,1832
2025,5150457,Daniel Shaban,RB,Colgate,,0.097,0.115,0.093,0.051,-0.074,0.434,0.049,0.331,6.237,1.493,4.744,1.98,-0.957,5.214,2.591,3.646,359
2025,5150460,John Neider,WR,UConn,Ind,1.093,1.093,,0.879,1.093,1.525,0.578,1.864,32.779,32.779,0,8.785,6.557,18.301,10.41,22.369,211
2025,5150504,Gabe Fisher,TE,Vanderbilt,SEC,0.487,0.487,,,,0.487,0.487,,0.973,0.973,0,0,0,0.973,0.973,0,586
2025,5150518,Tyler Evans,WR,Robert Morris,,0.062,0.062,,,0.062,,-0.754,1.696,0.187,0.187,0,0,0.187,0,-1.509,1.696,1651
2025,5150561,Olsen Patt-Henry,TE,Clemson,ACC,0.204,0.204,,-0.203,-0.079,0.783,0.085,0.412,4.483,4.483,0,-1.624,-0.629,3.917,1.188,3.295,349
2025,5150582,Salahadin Allah,RB,Oregon State,PAC,-0.128,0.115,-0.179,-0.374,-0.092,0.909,-0.273,0.284,-2.939,0.46,-3.399,-3.744,-1.013,1.818,-4.643,1.704,972
2025,5150611,Jake Retzlaff,QB,Tulane,AAC,0.302,0.306,0.349,0.196,0.206,0.523,0.188,0.531,145.007,113.347,37.698,37.99,28.796,69.069,60.034,84.973,32
2025,5150627,Nason Coleman,TE,Northern Arizona,,0.163,0.163,,0.163,,,0.163,,0.326,0.326,0,0.326,0,0,0.326,0,642
2025,5150635,Koa Eldredge,WR,Hawai'i,MWC,0.038,0.038,,,0.038,,0.038,,0.038,0.038,0,0,0.038,0,0.038,0,1679
2025,5150636,Devin Downing,WR,Southern Utah,,0.652,0.652,,0.293,0.456,1.361,0.526,0.867,17.602,17.602,0,3.52,3.192,10.89,8.936,8.667,535
2025,5150645,Ui Ale,QB,Troy,SBC,-0.17,-0.427,0.944,-0.661,-0.109,-0.617,-0.196,-0.091,-2.719,-5.552,2.833,-3.306,-0.328,-3.704,-2.354,-0.365,630
2025,5150653,Ayden Price,WR,Northern Iowa,,0.643,0.685,-0.769,0.301,0.424,1.364,0.506,0.876,22.515,23.284,-0.769,4.214,4.66,13.641,11.129,11.386,412
2025,5150662,Hayden Large,TE,Iowa,B1G,0.678,0.678,,-0.635,1.262,0.618,0.508,0.806,4.748,4.748,0,-0.635,3.785,1.235,1.524,3.224,340
2025,5150663,Champ Long,QB,North Carolina A&T,,-0.075,0.298,-0.874,-0.535,0.174,-0.445,-0.773,0.763,-1.646,4.472,-6.118,-2.677,1.569,-3.113,-9.279,7.633,602
2025,5150669,Parker Jones,WR,Campbell,,0.272,0.272,,-0.343,0.196,2.155,-0.179,1.232,6.809,6.809,0,-3.773,1.961,8.621,-3.043,9.852,978
2025,5150671,Jaden Fair,WR,Richmond,,-0.131,-0.131,,-0.358,-0.557,0.167,-0.451,0.029,-1.965,-1.965,0,-1.075,-2.229,1.338,-2.257,0.292,1863
2025,5150687,Zander Rockow,RB,St. Thomas (MN),,0.191,,0.191,-0.002,0.627,-0.536,0.226,-0.019,1.338,0,1.338,-0.007,1.881,-0.536,1.356,-0.019,591
2025,5150783,Josh Smith,TE,Morgan State,,0.97,0.97,,0.48,0.656,2.327,0.993,0.928,10.666,10.666,0,0.96,4.593,2.327,6.953,3.714,170
2025,5150786,Makenzie McGill,RB,North Texas,AAC,0.097,-0.413,0.119,0.088,0.047,0.196,0.17,-0.168,7.187,-1.238,8.425,3.451,1.088,1.763,9.869,-2.682,331
2025,5150825,Donovan Delaney,RB,Kent State,MAC,-0.193,,-0.193,-0.92,-0.191,0.047,-0.133,-0.314,-1.16,0,-1.16,-0.92,-0.381,0.142,-0.532,-0.628,844
2025,5150831,Jeremy Bell,WR,Georgia,SEC,1.252,,1.252,1.252,,,1.252,,1.252,0,1.252,1.252,0,0,1.252,0,1509
2025,5150845,Goldie Lawrence,WR,Florida A&M,,1.134,1.068,2.903,0.793,0.827,1.436,0.549,1.718,31.739,28.836,2.903,7.926,7.446,8.614,7.684,24.056,231
2025,5150861,Jayden Dixon-Veal,WR,California,ACC,-0.014,0.013,-0.199,-0.359,-0.039,1.123,-0.509,0.811,-0.111,0.088,-0.199,-1.077,-0.158,1.123,-2.545,2.434,1698
2025,5150865,Elijah Jackson,RB,Ball State,MAC,0.067,,0.067,-0.16,0.261,-0.095,0.067,,0.266,0,0.266,-0.16,0.521,-0.095,0.266,0,686
2025,5150878,Ja'Coby Matthews,WR,Alcorn State,,0.439,0.439,0.438,0.502,0.085,0.799,0.56,0.277,15.359,14.045,1.314,8.542,0.597,7.993,11.2,4.159,606
2025,5150902,Jarod Bowie,WR,West Virginia,B12,0.286,0.338,0.194,0.277,0.628,-0.203,0.277,0.295,3.141,2.364,0.778,1.664,1.884,-0.407,1.664,1.477,1276
2025,5150904,Cam Vaughn,WR,West Virginia,B12,0.43,0.464,-1.096,0.528,0.116,0.827,0.476,0.381,19.335,20.43,-1.096,8.979,2.09,8.265,10.958,8.377,495
2025,5150998,Blake Baker,QB,Louisiana Tech,CUSA,0.292,0.312,0.247,0.317,-0.017,0.611,0.28,0.31,48.769,36.182,12.586,21.209,-0.937,26.879,28.32,20.448,192
2025,5151048,Duane Thomas Jr.,WR,UCF,B12,0.232,0.415,-0.556,-0.09,0.088,0.863,0.022,0.519,19.227,27.781,-8.335,-2.704,2.823,15.537,1.049,18.178,498
2025,5151060,Cole Ballard,QB,Kansas,B12,0.926,2.978,-0.1,-0.1,,2.978,0.926,,2.778,2.978,-0.2,-0.2,0,2.978,2.778,0,445
2025,5151063,Carson Morgan,RB,Rice,AAC,0.192,,0.192,0.192,,,0.192,,0.384,0,0.384,0.384,0,0,0.384,0,671
2025,5151067,Hunter Luke,WR,UT Rio Grande Valley,,0.155,0.155,,,0.396,-0.567,0.255,-0.143,0.62,0.62,0,0,1.188,-0.567,0.764,-0.143,1597
2025,5151092,Chapman McKown,RB,Central Arkansas,,0.01,-0.345,0.105,-0.117,0.104,0.097,-0.14,0.3,0.394,-2.762,3.155,-1.878,1.982,0.29,-3.505,3.898,668
2025,5151111,Jamarian Samuel,RB,Georgia Southern,SBC,0.285,,0.285,0.255,0.001,1.513,0.096,0.855,2.284,0,2.284,0.766,0.005,1.513,0.574,1.71,528
2025,5151112,David Mbadinga,RB,Georgia Southern,SBC,-0.035,0.417,-0.079,-0.126,-0.031,1.246,-0.158,0.396,-1.581,1.669,-3.25,-3.405,-0.374,6.228,-5.543,3.962,885
2025,5151136,Elvin Fofanah,TE,Gardner-Webb,,0.786,0.786,,,0.786,,1.352,-0.347,2.358,2.358,0,0,2.358,0,2.705,-0.347,467
2025,5151171,Will Burns,QB,Southern Utah,,0.497,0.374,0.595,0.285,0.356,0.689,0.443,0.655,34.798,11.603,23.195,8.821,9.961,6.2,23.017,11.781,234
2025,5151181,Judah Ezinwa,TE,UTEP,CUSA,0.822,0.822,,0.521,-0.639,2.734,0.534,1.543,5.754,5.754,0,1.563,-1.277,5.468,2.668,3.086,299
2025,5151199,Malik Phillips,WR,Sam Houston,CUSA,0.027,0.027,,0.239,0.094,0.198,-0.202,0.346,0.639,0.639,0,2.632,0.661,0.991,-2.824,3.463,1594
2025,5151200,Qua'Vez Humphreys,WR,Sam Houston,CUSA,-0.037,-0.037,,0.215,-0.305,0.021,-0.033,-0.046,-0.925,-0.925,0,2.369,-3.357,0.062,-0.56,-0.365,1807
2025,5151218,Lucian Anderson III,QB,Bowling Green,MAC,0.219,0.101,0.432,-0.306,0.595,0.448,-0.141,0.637,14.692,4.329,10.363,-6.734,12.504,10.306,-5.069,19.76,322
2025,5151274,Drayden Dickmann,WR,Rice,AAC,-0.085,0.221,-1.145,-0.126,-0.395,0.35,0.032,-0.264,-4.936,9.953,-14.889,-2.893,-7.107,4.905,1.132,-6.068,1920
2025,5151276,Landon Ransom-Goelz,WR,Rice,AAC,0.26,0.375,-0.029,0.671,-0.407,0.43,0.507,0.122,3.636,3.753,-0.117,2.686,-1.629,2.58,2.534,1.102,1209
2025,5151291,Cash Mccollum,QB,Weber State,,-1.129,-1.129,,,,,,-1.129,-1.129,-1.129,0,0,0,0,0,-1.129,588
2025,5151316,Brandon Tennison,QB,UTSA,AAC,3.288,3.288,,,3.288,,3.288,,3.288,3.288,0,0,3.288,0,3.288,0,433
2025,5151317,Robert Henry,RB,UTSA,AAC,0.24,0.343,0.225,0.128,-0.033,1.018,0.114,0.526,40.098,7.206,32.892,10.012,-1.931,29.528,13.268,26.83,29
2025,5151338,Viliami Teu,RB,San José State,MWC,-0.264,,-0.264,-0.022,-0.3,2.396,-0.554,0.411,-2.644,0,-2.644,-0.09,-1.199,2.396,-3.878,1.234,953
2025,5151339,Anthony Garcia,QB,Utah State,MWC,0.664,0.719,0.409,0.427,0.386,1.214,0.36,1.137,33.889,30.211,3.678,9.395,5.795,15.783,11.153,22.737,238
2025,5151342,Cooper Hoch,WR,San José State,MWC,0.063,0.063,,-0.251,0.905,0.85,-0.41,0.85,0.5,0.5,0,-0.754,0.905,2.549,-2.049,2.549,1617
2025,5151366,Gunnar Gray,QB,Buffalo,MAC,-0.058,-0.021,-1.672,0.245,0.226,-0.246,-0.112,0.023,-2.6,-0.928,-1.672,4.654,2.263,-3.204,-3.016,0.417,626
2025,5151368,Micah Woods,WR,South Alabama,SBC,0.483,0.606,-0.863,0.668,-0.072,2.155,0.424,0.662,5.8,6.662,-0.863,4.006,-0.362,2.155,3.813,1.987,1055
2025,5151369,Messiah Burch,RB,Buffalo,MAC,-0.329,-0.271,-0.378,-0.516,0.099,-0.923,-0.427,0.112,-3.621,-1.356,-2.265,-3.096,0.397,-0.923,-3.845,0.224,1004
2025,5151371,Dylan Kedzior,RB,Bryant,,-0.029,-0.027,-0.029,0.286,-0.449,0.53,-0.004,-0.074,-1.047,-0.054,-0.992,4.297,-6.742,2.652,-0.086,-0.96,836
2025,5151385,Ryan McConnell,TE,Colorado State,MWC,1.24,1.24,,,2.387,0.094,,1.24,2.481,2.481,0,0,2.387,0.094,0,2.481,456
2025,5151403,Tim Grear Jr.,WR,Akron,MAC,0.405,0.405,,0.045,0.385,0.436,0.517,0.333,9.317,9.317,0,0.313,3.082,3.052,4.654,4.664,840
2025,5151404,Antoine Sullivan,WR,Cal Poly,,0.736,0.736,,-0.608,0.9,1.917,-0.608,1.409,2.209,2.209,0,-0.608,0.9,1.917,-0.608,2.817,1385
2025,5151405,Jaceon Doss,WR,Towson,,0.658,0.658,,0.03,0.643,1.594,0.349,1.252,26.96,26.96,0,0.477,9.648,12.751,9.433,17.527,323
2025,5151406,Artis Cole,WR,Rice,AAC,-0.188,-0.188,,,,-0.188,,-0.188,-0.376,-0.376,0,0,0,-0.376,0,-0.376,1738
2025,5151407,Jack Jacobs,QB,East Texas A&M,,0.338,0.3,0.716,0.161,0.752,0.205,0.344,0.331,3.72,3.003,0.716,0.643,2.257,0.819,2.064,1.656,425
